RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Churn_Probability,Churn_Prediction,risk_level,retention_action
-1.7318776111475085,-0.3262214220367463,-0.9018862432746052,-1.0959875190286648,0.2935174228967471,-1.0417596792253108,-1.2258476714090278,-0.9115834940401768,0.9702425509371356,0.0218864939953861,0.63059527,1,MEDIUM,Send email offer + 15% discount + loyalty bonus
-1.7315312009842627,-0.4400359548576657,1.5150673766493,-1.0959875190286648,0.1981638321954454,-1.3875375865624426,0.1173500214351105,-0.9115834940401768,0.9702425509371356,0.2165337518873402,0.39758015,0,SAFE,No action needed (customer stable)
-1.731184790821017,-1.536794180222889,-0.9018862432746052,-1.0959875190286648,0.2935174228967471,1.03290776479748,1.3330533457228904,2.52705661927622,-1.0306701134001208,0.2406869000634881,0.9902736,1,HIGH,Call customer immediately + 30% discount + priority support
-1.7308383806577712,0.5015206348426676,-0.9018862432746052,-1.0959875190286648,0.007456650792842,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.1089179170284712,0.14993897,0,SAFE,No action needed (customer stable)
-1.7304919704945252,2.063883767202561,1.5150673766493,-1.0959875190286648,0.3888710135980487,-1.0417596792253108,0.7857278997960591,-0.9115834940401768,0.9702425509371356,-0.3652757825144027,0.33887547,0,SAFE,No action needed (customer stable)
-1.7301455603312794,-0.0572052535509367,1.5150673766493,0.9124191495230392,0.4842246042993504,1.03290776479748,0.5973285944410414,0.8077365626180215,-1.0306701134001208,0.8636502870218095,0.2762068,0,SAFE,No action needed (customer stable)
-1.7297991501680337,1.7741740472947665,-0.9018862432746052,0.9124191495230392,1.0563461485071606,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.9702425509371356,-1.5654872211931183,0.05284285,0,SAFE,No action needed (customer stable)
-1.7294527400047877,-2.840487919807966,0.3065905666873474,-1.0959875190286648,-0.9460792562201747,-0.3502038645510472,0.6180189508533646,4.246376675934418,-1.0306701134001208,0.3348537298101204,0.9996819,1,HIGH,Call customer immediately + 30% discount + priority support
-1.729106329841542,-1.5471409559338818,-0.9018862432746052,0.9124191495230392,0.4842246042993504,-0.3502038645510472,1.0508202865849028,0.8077365626180215,0.9702425509371356,-0.4373288460949081,0.25313857,0,SAFE,No action needed (customer stable)
-1.728759919678296,0.3463189991777775,-0.9018862432746052,0.9124191495230392,-1.1367864376227783,-1.0417596792253108,0.9314633619936776,-0.9115834940401768,0.9702425509371356,-0.4932304840924708,0.05590426,0,SAFE,No action needed (customer stable)
-1.7284135095150504,-1.2677780117370796,-0.9018862432746052,0.9124191495230392,-0.7553720748175714,0.3413519501232164,0.409185402285092,0.8077365626180215,-1.0306701134001208,-0.3461997008923627,0.09395846,0,SAFE,No action needed (customer stable)
-1.7280670993518044,-1.5885280587778523,1.5150673766493,0.9124191495230392,-1.422847209726683,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-0.412123315592307,0.02402942,0,SAFE,No action needed (customer stable)
-1.7277206891885586,-1.8058103487086987,-0.9018862432746052,-1.0959875190286648,-0.4693113027136664,1.7244635794717436,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.283817056739873,0.07894964,0,SAFE,No action needed (customer stable)
-1.7273742790253128,-1.0504957218062334,-0.9018862432746052,-1.0959875190286648,-1.3274936190253817,-0.0044259572139154,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,1.5783569986897874,0.07075679,0,SAFE,No action needed (customer stable)
-1.727027868862067,-0.1606730106608635,1.5150673766493,-1.0959875190286648,-0.3739577120123647,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0.9702425509371356,-0.5936359656444845,0.08560966,0,SAFE,No action needed (customer stable)
-1.726681458698821,-0.3572617491697243,0.3065905666873474,0.9124191495230392,0.5795781950006521,-0.695981771888179,1.0681029591182611,0.8077365626180215,0.9702425509371356,-0.6218824846013182,0.35430348,0,SAFE,No action needed (customer stable)
-1.7263350485355753,0.0255689521370046,0.3065905666873474,0.9124191495230392,1.8191748741175744,-1.3875375865624426,0.8993931172292712,-0.9115834940401768,-1.0306701134001208,-1.651825870574206,0.94094044,1,HIGH,Call customer immediately + 30% discount + priority support
-1.7259886383723295,-1.0504957218062334,1.5150673766493,-1.0959875190286648,-1.422847209726683,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.9702425509371356,-1.489956183569091,0.046409458,0,SAFE,No action needed (customer stable)
-1.7256422282090838,-0.6573182447885119,1.5150673766493,0.9124191495230392,0.5795781950006521,0.3413519501232164,-1.2258476714090278,-0.9115834940401768,-1.0306701134001208,1.018901024774756,0.7582948,1,MEDIUM,Send email offer + 15% discount + loyalty bonus
-1.7252958180458378,0.7808835790394698,-0.9018862432746052,-1.0959875190286648,-1.422847209726683,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.9702425509371356,-0.7888730584424746,0.04203492,0,SAFE,No action needed (customer stable)
-1.724949407882592,0.8429642333054258,-0.9018862432746052,0.9124191495230392,0.1981638321954454,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.9702425509371356,1.2310704831801604,0.050765038,0,SAFE,No action needed (customer stable)
-1.7246029977193462,-0.1503262349498708,1.5150673766493,-1.0959875190286648,-0.6600184841162697,1.03290776479748,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,0.6688717421740601,0.08124999,0,SAFE,No action needed (customer stable)
-1.7242565875561005,-1.4540199745349478,1.5150673766493,-1.0959875190286648,-0.0878969399084596,-0.3502038645510472,-1.2258476714090278,-0.9115834940401768,-1.0306701134001208,0.3273182063274936,0.64301705,1,MEDIUM,Send email offer + 15% discount + loyalty bonus
-1.7239101773928545,0.1911173635128873,-0.9018862432746052,0.9124191495230392,0.6749317857019538,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.9702425509371356,-1.5928757668520803,0.0734116,0,SAFE,No action needed (customer stable)
-1.7235637672296087,2.0224966643585907,-0.9018862432746052,-1.0959875190286648,-0.0878969399084596,-0.0044259572139154,-1.2258476714090278,-0.9115834940401768,0.9702425509371356,1.5219882921316077,0.40100595,0,LOW,Send SMS reminder + small coupon (5%)
-1.723217357066363,-0.7607860018984386,-0.9018862432746052,0.9124191495230392,-1.3274936190253817,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.9702425509371356,0.4246054922618664,0.016054466,0,SAFE,No action needed (customer stable)
-1.7228709469031172,1.09128685036925,0.3065905666873474,0.9124191495230392,-0.278604121311063,-1.0417596792253108,0.9669114802146296,-0.9115834940401768,0.9702425509371356,1.216390340952162,0.22173199,0,SAFE,No action needed (customer stable)
-1.7225245367398712,-0.8228666561643946,-0.9018862432746052,0.9124191495230392,0.4842246042993504,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.0306701134001208,-1.0721517054667205,0.08949949,0,SAFE,No action needed (customer stable)
-1.7221781265766254,-0.7918263290314166,0.3065905666873474,-1.0959875190286648,0.3888710135980487,-0.695981771888179,1.0395750259469725,-0.9115834940401768,0.9702425509371356,0.0016900390538911,0.5743602,1,LOW,Send SMS reminder + small coupon (5%)
-1.7218317164133796,-2.4783507699232223,-0.9018862432746052,0.9124191495230392,-0.9460792562201747,-1.7333154938995745,-0.2690746311079832,0.8077365626180215,0.9702425509371356,-0.8104496783748915,0.032623414,0,SAFE,No action needed (customer stable)
-1.721485306250134,-0.6159311419445411,1.5150673766493,-1.0959875190286648,0.007456650792842,-0.695981771888179,-1.2258476714090278,2.52705661927622,-1.0306701134001208,0.7021528985231289,0.9805962,1,HIGH,Call customer immediately + 30% discount + priority support
-1.721138896086888,-1.2160441331821163,-0.9018862432746052,0.9124191495230392,-0.278604121311063,0.6871298574603482,0.1414522287746933,-0.9115834940401768,0.9702425509371356,0.9849420451757676,0.22985314,0,SAFE,No action needed (customer stable)
