CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
-1.731743188206258,1,-0.7203601684674228,0.10085235088764104,1.4697709592339467,-1.100218137478703,0.3251913911659089,-1.2274683456716928,0.1294610187871883,-0.6729001566106634,-0.2619035344345718,-0.772992409131072,1.2518977921852914,1.8526164910200327,1.5842900815015346,-1.282695899491811,-0.38937657644770746,-0.6851849590219768,0.11958233473807499,-0.3501050442396749
-1.7311278948368471,1,-0.7203601684674228,1.5097822156455047,-0.7152859460966897,-0.8721873572546898,1.7645212121282254,0.8146849599227606,0.1294610187871883,0.3037504960621994,0.4466581661260427,-0.048392465173706926,1.2518977921852914,1.078429751777666,1.5842900815015346,-0.1984155925755696,-0.9226264245140157,-0.6851849590219768,-1.247697406479151,-1.1429571803794634
-1.7305126014674366,1,-0.7203601684674228,1.5097822156455047,-0.7152859460966897,1.636151225209457,0.3251913911659089,0.8146849599227606,-1.2509661322958991,0.3037504960621994,0.4466581661260427,-0.048392465173706926,1.2518977921852914,0.6913363821564827,1.5842900815015346,-0.4694856693046299,-0.9226264245140157,-0.6851849590219768,-0.4273295617488154,-1.1632867223317656
-1.729897308098026,1,-1.1875042060717755,1.5097822156455047,1.4697709592339467,-0.0740796264706431,0.3251913911659089,0.8146849599227606,-1.2509661322958991,0.3037504960621994,-0.2619035344345718,1.4008074227410234,1.2518977921852914,1.4655231213988493,-0.631197538680691,1.970145021256913,-0.9226264245140157,-0.6851849590219768,-0.4273295617488154,-0.8786731349995339
-1.7292820147286152,1,-1.1875042060717755,1.5097822156455047,-0.7152859460966897,-0.4161257968066631,-2.553468250758724,0.8146849599227606,-1.2509661322958991,-0.6729001566106634,0.4466581661260427,1.4008074227410234,1.2518977921852914,-0.4699437267070671,-0.631197538680691,-1.282695899491811,-0.38937657644770746,-0.6851849590219768,-0.4273295617488154,-0.959991302808743
-1.7286667213592046,1,-1.1875042060717755,-1.3080775138702228,-0.7152859460966897,0.7240281043134036,0.3251913911659089,-1.2274683456716928,0.1294610187871883,1.2804011487350622,1.155219866686657,1.4008074227410234,1.2518977921852914,-0.8570370963282503,1.5842900815015346,1.6990749445278526,1.2103729677512172,1.02899532861299,0.6664942312249653,-0.7770254252380225
-1.728051427989794,1,-1.1875042060717755,1.5097822156455047,1.4697709592339467,-0.5301411869186697,-1.1141384297964076,0.8146849599227606,-1.2509661322958991,-0.6729001566106634,-0.2619035344345718,-0.772992409131072,-1.7588602471155166,-0.08285035708588379,-0.631197538680691,-0.4694856693046299,-0.9226264245140157,-0.6851849590219768,-1.247697406479151,-1.1429571803794634
-1.7274361346203833,1,-1.1875042060717755,1.5097822156455047,-0.7152859460966897,-1.100218137478703,-2.553468250758724,0.8146849599227606,0.1294610187871883,-0.6729001566106634,0.4466581661260427,-0.772992409131072,-1.7588602471155166,-0.4699437267070671,1.5842900815015346,0.07265448415349071,0.14387327161860072,-0.3423489014949834,-1.247697406479151,-1.1022980964748588
-1.7268208412509727,1,0.330713916142371,1.5097822156455047,1.4697709592339467,-0.7581719671426831,1.044856301647067,0.8146849599227606,0.1294610187871883,0.3037504960621994,0.4466581661260427,-0.048392465173706926,-1.7588602471155166,-0.8570370963282503,1.5842900815015346,-0.4694856693046299,-0.9226264245140157,-0.6851849590219768,-0.7007855099922606,-1.0209799286656498
-1.726205547881562,1,0.330713916142371,1.5097822156455047,-0.7152859460966897,1.7501666153214637,0.3251913911659089,0.8146849599227606,-1.2509661322958991,1.2804011487350622,0.4466581661260427,-0.048392465173706926,1.2518977921852914,-0.8570370963282503,-0.631197538680691,-1.0116258227627506,-0.38937657644770746,-0.6851849590219768,-0.9742414582357058,-1.1022980964748588
-1.7255902545121515,1,-0.7203601684674228,0.10085235088764104,-0.7152859460966897,0.2679665438653769,-1.1141384297964076,-1.2274683456716928,-1.2509661322958991,-0.6729001566106634,1.8637815672472717,-0.048392465173706926,-1.7588602471155166,-0.8570370963282503,-0.631197538680691,-1.0116258227627506,3.876622208082758,4.114519846355931,0.9399501794684105,2.394383119321131
-1.7249749611427407,1,0.09714189734019459,0.10085235088764104,-0.7152859460966897,-1.100218137478703,0.3251913911659089,0.8146849599227606,0.1294610187871883,0.3037504960621994,-1.6790269355558007,-0.048392465173706926,1.2518977921852914,2.239709860641216,1.5842900815015346,-0.7405557460336902,-0.9226264245140157,-0.6851849590219768,-1.247697406479151,-0.47208229595348855
-1.7243596677733302,1,-1.1875042060717755,1.5097822156455047,-0.7152859460966897,-0.5301411869186697,-1.8338033402775658,0.8146849599227606,-1.2509661322958991,-0.6729001566106634,0.4466581661260427,-0.048392465173706926,1.2518977921852914,-0.8570370963282503,1.5842900815015346,-0.7405557460336902,0.14387327161860072,-0.3423489014949834,-0.7007855099922606,-0.8786731349995339
