SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,Churn
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,-1.2774445836787656,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.0663274190822359,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2367242199587352,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.5142514200025698,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2367242199587352,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.9924020376385532,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,1.5290240978948395,-0.4223169455581282,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.9109613101984924,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,-0.1779947632379461,-0.91883775423009,-1.0299192537115092,1.2451106136850234,1.3962986637338253,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,1.5290240978948395,1.2064976032430856,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.7888002190384014,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.6666391278783103,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,-1.2051132934870794,0
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,1.0436161483629645,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.6771328748826912,-0.91883775423009,1.242549826454581,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.3001558543980371,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.4915401492832985,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.5707489619921842,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.7992939660427822,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,1.5290240978948395,1.5729808767233588,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,1.5707489619921842,-1.2051132934870794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.9109613101984924,-0.91883775423009,-1.0299192537115092,1.2451106136850234,1.3962986637338253,-0.8282068960390321,-1.2051132934870794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.4630373092781585,-0.91883775423009,1.242549826454581,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
2.273158691738958,-0.9666223112813244,-0.6540119291623984,-1.2774445836787656,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,-0.8295205827584317,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2774445836787656,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,-0.8282068960390321,-1.2051132934870794,1
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,1.0436161483629645,-0.91883775423009,1.242549826454581,-1.0279101359737688,1.3962986637338253,1.5707489619921842,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.6771328748826912,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.0965540357978854,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.5956921474426305,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-1.2774445836787656,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,1
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,1.6137012404433893,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,1.5290240978948395,-0.62591876415828,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
2.273158691738958,1.0345302279174904,-0.6540119291623984,1.5729808767233588,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0
2.273158691738958,1.0345302279174904,-0.6540119291623984,-1.2367242199587352,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.2187151269579764,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2774445836787656,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,-0.8282068960390321,-1.2051132934870794,0
2.273158691738958,-0.9666223112813244,-0.6540119291623984,-1.2774445836787656,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.6137012404433893,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,1.5707489619921842,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.1145631287986442,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.5549717837226001,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.0663274190822359,-0.91883775423009,1.242549826454581,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.8702409464784621,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.9109613101984924,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.5322605130033284,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,1.5707489619921842,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.62591876415828,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,0.3712710329765761,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,1.247217966963116,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,-0.7888002190384014,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.6771328748826912,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2367242199587352,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2367242199587352,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.7992939660427822,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.5707489619921842,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.4915401492832985,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0
2.273158691738958,-0.9666223112813244,-0.6540119291623984,0.4328106925625091,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.7073594915983407,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
2.273158691738958,1.0345302279174904,-0.6540119291623984,-0.3001558543980371,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0
2.273158691738958,1.0345302279174904,-0.6540119291623984,-0.9924020376385532,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
2.273158691738958,1.0345302279174904,1.5290240978948395,1.125056875803025,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,0.3712710329765761,0.8297975015331794,0
2.273158691738958,-0.9666223112813244,-0.6540119291623984,-0.5851984004382496,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,1
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.247217966963116,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,0.8297975015331794,0
2.273158691738958,1.0345302279174904,1.5290240978948395,1.369379058123207,-0.91883775423009,1.242549826454581,1.2451106136850234,1.3962986637338253,0.3712710329765761,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.0663274190822359,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,-1.2051132934870794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,1.6137012404433893,-0.91883775423009,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,0.5956921474426305,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,1.125056875803025,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,1.6137012404433893,1.4073212332043186,1.242549826454581,1.2451106136850234,-0.9252621220729104,1.5707489619921842,-1.2051132934870794,0
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.5851984004382496,-0.91883775423009,-1.0299192537115092,1.2451106136850234,1.3962986637338253,0.3712710329765761,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.9516816739185228,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,1
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.1960038562387048,-0.91883775423009,1.242549826454581,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,0.5956921474426305,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,0.8297975015331794,0
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.055833672077855,-0.91883775423009,1.242549826454581,1.2451106136850234,1.3962986637338253,1.5707489619921842,-1.2051132934870794,0
